combination|similarity
18_LDA_5_True_DBSCAN_0.1_2.csv|0.0
18_LDA_10_True_DBSCAN_0.1_2.csv|0.07142857142857142
18_LDA_20_True_DBSCAN_0.1_2.csv|0.2222222222222222
18_LDA_5_True_DBSCAN_0.2_2.csv|0.0
18_LDA_10_True_DBSCAN_0.2_2.csv|0.16666666666666666
18_LDA_20_True_DBSCAN_0.2_2.csv|0.05555555555555555
18_LDA_5_True_DBSCAN_0.3_2.csv|0.0
18_LDA_10_True_DBSCAN_0.3_2.csv|0.0
18_LDA_20_True_DBSCAN_0.3_2.csv|0.15384615384615385
18_LDA_5_True_DBSCAN_0.4_2.csv|0.0
18_LDA_10_True_DBSCAN_0.4_2.csv|0.0
18_LDA_20_True_DBSCAN_0.4_2.csv|0.16666666666666666
18_LDA_5_True_DBSCAN_0.5_2.csv|0.0
18_LDA_10_True_DBSCAN_0.5_2.csv|0.0
18_LDA_20_True_DBSCAN_0.5_2.csv|0.13333333333333333
18_LDA_5_True_DBSCAN_0.6_2.csv|0.0
18_LDA_10_True_DBSCAN_0.6_2.csv|0.0
18_LDA_20_True_DBSCAN_0.6_2.csv|0.16666666666666666
18_LDA_5_True_DBSCAN_0.7_2.csv|0.0
18_LDA_10_True_DBSCAN_0.7_2.csv|0.0
18_LDA_20_True_DBSCAN_0.7_2.csv|0.26666666666666666
18_LDA_5_True_DBSCAN_0.8_2.csv|0.0
18_LDA_10_True_DBSCAN_0.8_2.csv|0.0
18_LDA_20_True_DBSCAN_0.8_2.csv|0.25
18_LDA_5_True_DBSCAN_0.9_2.csv|0.0
18_LDA_10_True_DBSCAN_0.9_2.csv|0.0
18_LDA_20_True_DBSCAN_0.9_2.csv|0.0
18_LDA_5_True_DBSCAN_1.0_2.csv|0.0
18_LDA_10_True_DBSCAN_1.0_2.csv|0.0
18_LDA_20_True_DBSCAN_1.0_2.csv|0.0
18_LDA_5_True_DBSCAN_1.1_2.csv|0.0
18_LDA_10_True_DBSCAN_1.1_2.csv|0.0
18_LDA_20_True_DBSCAN_1.1_2.csv|0.0
18_LDA_5_True_DBSCAN_1.2_2.csv|0.0
18_LDA_10_True_DBSCAN_1.2_2.csv|0.0
18_LDA_20_True_DBSCAN_1.2_2.csv|0.0
18_LDA_5_True_DBSCAN_1.3_2.csv|0.0
18_LDA_10_True_DBSCAN_1.3_2.csv|0.0
18_LDA_20_True_DBSCAN_1.3_2.csv|0.0
18_LDA_5_True_DBSCAN_1.4_2.csv|0.0
18_LDA_10_True_DBSCAN_1.4_2.csv|0.0
18_LDA_20_True_DBSCAN_1.4_2.csv|0.0
18_LDA_5_True_DBSCAN_1.5_2.csv|0.0
18_LDA_10_True_DBSCAN_1.5_2.csv|0.0
18_LDA_20_True_DBSCAN_1.5_2.csv|0.0
18_LDA_5_True_DBSCAN_1.6_2.csv|0.0
18_LDA_10_True_DBSCAN_1.6_2.csv|0.0
18_LDA_20_True_DBSCAN_1.6_2.csv|0.0
18_LDA_5_True_DBSCAN_1.7_2.csv|0.0
18_LDA_10_True_DBSCAN_1.7_2.csv|0.0
18_LDA_20_True_DBSCAN_1.7_2.csv|0.0
18_LDA_5_True_DBSCAN_1.8_2.csv|0.0
18_LDA_10_True_DBSCAN_1.8_2.csv|0.0
18_LDA_20_True_DBSCAN_1.8_2.csv|0.0
18_LDA_5_True_DBSCAN_1.9_2.csv|0.0
18_LDA_10_True_DBSCAN_1.9_2.csv|0.0
18_LDA_20_True_DBSCAN_1.9_2.csv|0.0
18_LDA_5_True_DBSCAN_2.0_2.csv|0.0
18_LDA_10_True_DBSCAN_2.0_2.csv|0.0
18_LDA_20_True_DBSCAN_2.0_2.csv|0.0
18_LDA_5_True_DBSCAN_0.1_3.csv|0.0
18_LDA_10_True_DBSCAN_0.1_3.csv|0.23076923076923078
18_LDA_20_True_DBSCAN_0.1_3.csv|0.3
18_LDA_5_True_DBSCAN_0.2_3.csv|0.0
18_LDA_10_True_DBSCAN_0.2_3.csv|0.15384615384615385
18_LDA_20_True_DBSCAN_0.2_3.csv|0.21739130434782608
18_LDA_5_True_DBSCAN_0.3_3.csv|0.0
18_LDA_10_True_DBSCAN_0.3_3.csv|0.05555555555555555
18_LDA_20_True_DBSCAN_0.3_3.csv|0.22727272727272727
18_LDA_5_True_DBSCAN_0.4_3.csv|0.0
18_LDA_10_True_DBSCAN_0.4_3.csv|0.0625
18_LDA_20_True_DBSCAN_0.4_3.csv|0.3125
18_LDA_5_True_DBSCAN_0.5_3.csv|0.0
18_LDA_10_True_DBSCAN_0.5_3.csv|0.0625
18_LDA_20_True_DBSCAN_0.5_3.csv|0.16666666666666666
18_LDA_5_True_DBSCAN_0.6_3.csv|0.0
18_LDA_10_True_DBSCAN_0.6_3.csv|0.0
18_LDA_20_True_DBSCAN_0.6_3.csv|0.05
18_LDA_5_True_DBSCAN_0.7_3.csv|0.0
18_LDA_10_True_DBSCAN_0.7_3.csv|0.2
18_LDA_20_True_DBSCAN_0.7_3.csv|0.30434782608695654
18_LDA_5_True_DBSCAN_0.8_3.csv|0.0
18_LDA_10_True_DBSCAN_0.8_3.csv|0.125
18_LDA_20_True_DBSCAN_0.8_3.csv|0.09090909090909091
18_LDA_5_True_DBSCAN_0.9_3.csv|0.0
18_LDA_10_True_DBSCAN_0.9_3.csv|0.15384615384615385
18_LDA_20_True_DBSCAN_0.9_3.csv|0.15384615384615385
18_LDA_5_True_DBSCAN_1.0_3.csv|0.0
18_LDA_10_True_DBSCAN_1.0_3.csv|0.0
18_LDA_20_True_DBSCAN_1.0_3.csv|0.0
18_LDA_5_True_DBSCAN_1.1_3.csv|0.0
18_LDA_10_True_DBSCAN_1.1_3.csv|0.0
18_LDA_20_True_DBSCAN_1.1_3.csv|0.0
18_LDA_5_True_DBSCAN_1.2_3.csv|0.0
18_LDA_10_True_DBSCAN_1.2_3.csv|0.0
18_LDA_20_True_DBSCAN_1.2_3.csv|0.0
18_LDA_5_True_DBSCAN_1.3_3.csv|0.0
18_LDA_10_True_DBSCAN_1.3_3.csv|0.0
18_LDA_20_True_DBSCAN_1.3_3.csv|0.0
18_LDA_5_True_DBSCAN_1.4_3.csv|0.0
18_LDA_10_True_DBSCAN_1.4_3.csv|0.0
18_LDA_20_True_DBSCAN_1.4_3.csv|0.0
18_LDA_5_True_DBSCAN_1.5_3.csv|0.0
18_LDA_10_True_DBSCAN_1.5_3.csv|0.0
18_LDA_20_True_DBSCAN_1.5_3.csv|0.0
18_LDA_5_True_DBSCAN_1.6_3.csv|0.0
18_LDA_10_True_DBSCAN_1.6_3.csv|0.0
18_LDA_20_True_DBSCAN_1.6_3.csv|0.0
18_LDA_5_True_DBSCAN_1.7_3.csv|0.0
18_LDA_10_True_DBSCAN_1.7_3.csv|0.0
18_LDA_20_True_DBSCAN_1.7_3.csv|0.0
18_LDA_5_True_DBSCAN_1.8_3.csv|0.0
18_LDA_10_True_DBSCAN_1.8_3.csv|0.0
18_LDA_20_True_DBSCAN_1.8_3.csv|0.0
18_LDA_5_True_DBSCAN_1.9_3.csv|0.0
18_LDA_10_True_DBSCAN_1.9_3.csv|0.0
18_LDA_20_True_DBSCAN_1.9_3.csv|0.0
18_LDA_5_True_DBSCAN_2.0_3.csv|0.0
18_LDA_10_True_DBSCAN_2.0_3.csv|0.0
18_LDA_20_True_DBSCAN_2.0_3.csv|0.0
18_LDA_5_True_DBSCAN_0.1_4.csv|0.15384615384615385
18_LDA_10_True_DBSCAN_0.1_4.csv|0.21052631578947367
18_LDA_20_True_DBSCAN_0.1_4.csv|0.34615384615384615
18_LDA_5_True_DBSCAN_0.2_4.csv|0.0
18_LDA_10_True_DBSCAN_0.2_4.csv|0.23809523809523808
18_LDA_20_True_DBSCAN_0.2_4.csv|0.3333333333333333
18_LDA_5_True_DBSCAN_0.3_4.csv|0.0
18_LDA_10_True_DBSCAN_0.3_4.csv|0.2727272727272727
18_LDA_20_True_DBSCAN_0.3_4.csv|0.28
18_LDA_5_True_DBSCAN_0.4_4.csv|0.0
